deal_id,update_type,old_value,new_value
4073,stage_id,3,4
3694,stage_id,3,4
320,stage_id,3,4
4196,stage_id,3,4
4535,stage_id,3,4
1067,stage_id,3,4
1352,stage_id,3,4
2475,stage_id,3,4
1136,stage_id,3,4
742,stage_id,3,4
4792,stage_id,3,4
342,stage_id,3,4
1203,stage_id,3,4
4778,stage_id,3,4
1986,stage_id,3,4
72,stage_id,3,4
4389,stage_id,3,4
1743,stage_id,3,4
2078,stage_id,3,4
2718,stage_id,3,4
1630,stage_id,3,4
3826,stage_id,3,4
2394,stage_id,3,4
849,stage_id,3,4
1078,stage_id,3,4
4607,stage_id,3,4
3565,stage_id,3,4
1017,stage_id,3,4
3517,stage_id,3,4
4329,stage_id,3,4
3046,stage_id,3,4
1395,stage_id,3,4
1867,stage_id,3,4
2312,stage_id,3,4
1451,stage_id,3,4
342,stage_id,3,4
4265,stage_id,3,4
1815,stage_id,3,4
3449,stage_id,3,4
26,stage_id,3,4
890,stage_id,3,4
1393,stage_id,3,4
1781,stage_id,3,4
416,stage_id,3,4
910,stage_id,3,4
501,stage_id,3,4
4477,stage_id,3,4
3540,stage_id,3,4
3033,stage_id,3,4
4930,stage_id,3,4
3854,stage_id,3,4
1543,stage_id,3,4
1266,stage_id,3,4
2983,stage_id,3,4
2983,stage_id,3,4
1221,stage_id,3,4
776,stage_id,3,4
131,stage_id,3,4
1965,stage_id,3,4
928,stage_id,3,4
1941,stage_id,3,4
1021,stage_id,3,4
4756,stage_id,3,4
2070,stage_id,3,4
1493,stage_id,3,4
1413,stage_id,3,4
2850,stage_id,3,4
945,stage_id,3,4
3697,stage_id,3,4
2546,stage_id,3,4
4868,stage_id,3,4
4756,stage_id,3,4
4756,stage_id,3,4
1690,stage_id,3,4
591,stage_id,3,4
1972,stage_id,3,4
4492,stage_id,3,4
1550,stage_id,3,4
414,stage_id,3,4
4,stage_id,3,4
2078,stage_id,3,4
1310,stage_id,3,4
4537,stage_id,3,4
2261,stage_id,3,4
2762,stage_id,3,4
3900,stage_id,3,4
2711,stage_id,3,4
114,stage_id,3,4
4607,stage_id,3,4
320,stage_id,3,4
4430,stage_id,3,4
4756,stage_id,3,4
2261,stage_id,3,4
1543,stage_id,3,4
662,stage_id,3,4
1418,stage_id,3,4
2137,stage_id,3,4
742,stage_id,3,4
3826,stage_id,3,4
2070,stage_id,3,4
38,stage_id,3,4
1815,stage_id,3,4
3662,stage_id,3,4
2836,stage_id,3,4
4196,stage_id,3,4
2478,stage_id,3,4
2054,stage_id,3,4
1418,stage_id,3,4
1961,stage_id,3,4
1885,stage_id,3,4
4573,stage_id,3,4
4010,stage_id,3,4
4331,stage_id,3,4
1550,stage_id,3,4
2261,stage_id,3,4
4692,stage_id,3,4
4792,stage_id,3,4
3029,stage_id,3,4
4936,stage_id,3,4
1847,stage_id,3,4
1237,stage_id,3,4
4378,stage_id,3,4
3678,stage_id,3,5
1395,stage_id,3,5
2572,stage_id,3,5
4732,stage_id,3,5
727,stage_id,3,14
983,stage_id,3,14
219,stage_id,3,14
4335,stage_id,3,14
237,stage_id,3,14
1137,stage_id,3,17
1413,stage_id,3,48
1530,stage_id,3,48
1017,stage_id,3,48
1017,stage_id,3,48
3574,stage_id,3,48
3500,stage_id,3,48
497,stage_id,3,48
1413,stage_id,3,48
1310,stage_id,3,48
1619,stage_id,3,51
2536,stage_id,3,74
1550,stage_id,3,74
2858,stage_id,3,74
4488,stage_id,3,80
3269,stage_id,3,80
1967,stage_id,3,80
4936,stage_id,3,80
2682,stage_id,3,80
1395,stage_id,3,225
843,stage_id,3,343
4980,stage_id,3,343
2858,stage_id,3,343
1047,stage_id,3,343
1257,stage_id,3,343
1262,stage_id,3,343
2672,stage_id,3,343
1523,stage_id,3,343
3802,stage_id,3,343
1015,stage_id,3,343
3719,stage_id,3,343
1726,stage_id,3,343
4724,stage_id,3,343
3567,stage_id,3,343
2148,stage_id,3,343
2064,stage_id,3,343
3464,stage_id,3,343
1309,stage_id,3,343
619,stage_id,3,343
1959,stage_id,3,343
2298,stage_id,3,343
3479,stage_id,3,343
4785,stage_id,3,343
3044,stage_id,3,343
23,stage_id,3,343
3420,stage_id,3,343
1299,stage_id,3,343
776,stage_id,3,343
1976,stage_id,3,343
4763,stage_id,3,343
4572,stage_id,3,343
2776,stage_id,3,343
3153,stage_id,3,343
4778,stage_id,3,343
4407,stage_id,3,343
2152,stage_id,3,343
1230,stage_id,3,343
3202,stage_id,3,343
3955,stage_id,3,343
4331,stage_id,3,343
266,stage_id,3,343
2236,stage_id,3,343
2571,stage_id,3,343
2772,stage_id,3,343
3558,stage_id,3,343
1311,stage_id,3,343
757,stage_id,3,343
2078,stage_id,3,343
4853,stage_id,3,343
2150,stage_id,3,343
4761,stage_id,3,343
2007,stage_id,3,343
1983,stage_id,3,343
3662,stage_id,4,1
3662,stage_id,4,1
4756,stage_id,4,1
3565,stage_id,4,1
38,stage_id,4,1
1413,stage_id,4,1
1867,stage_id,4,1
38,stage_id,4,1
4073,stage_id,4,1
3449,stage_id,4,1
742,stage_id,4,2
4792,stage_id,4,2
342,stage_id,4,2
1017,stage_id,4,2
1310,stage_id,4,2
2983,stage_id,4,3
3826,stage_id,4,3
2078,stage_id,4,3
1418,stage_id,4,3
1543,stage_id,4,3
2137,stage_id,4,3
4607,stage_id,4,3
742,stage_id,4,3
4792,stage_id,4,3
4778,stage_id,4,3
4196,stage_id,4,3
2261,stage_id,4,3
2070,stage_id,4,3
4756,stage_id,4,3
320,stage_id,4,3
1550,stage_id,4,3
4756,stage_id,4,3
2078,stage_id,4,3
2261,stage_id,4,3
4756,stage_id,4,3
2475,stage_id,4,5
1781,stage_id,4,5
3900,stage_id,4,5
3662,stage_id,4,5
4010,stage_id,4,5
3029,stage_id,4,5
1136,stage_id,4,5
928,stage_id,4,5
1451,stage_id,4,5
1418,stage_id,4,5
3854,stage_id,4,5
1815,stage_id,4,5
216,stage_id,4,5
1136,stage_id,4,5
4930,stage_id,4,5
26,stage_id,4,5
890,stage_id,4,5
1847,stage_id,4,5
2546,stage_id,4,5
2312,stage_id,4,5
38,stage_id,4,5
2836,stage_id,4,5
1203,stage_id,4,5
776,stage_id,4,5
1237,stage_id,4,5
4265,stage_id,4,5
4607,stage_id,4,5
591,stage_id,4,5
910,stage_id,4,5
1352,stage_id,4,5
1743,stage_id,4,5
3540,stage_id,4,5
4338,stage_id,4,5
4477,stage_id,4,5
4196,stage_id,4,5
2718,stage_id,4,5
4430,stage_id,4,5
4010,stage_id,4,5
2850,stage_id,4,5
1885,stage_id,4,5
1630,stage_id,4,5
1395,stage_id,4,5
4,stage_id,4,5
1078,stage_id,4,5
1067,stage_id,4,5
1986,stage_id,4,5
4573,stage_id,4,5
4073,stage_id,4,5
4535,stage_id,4,5
1815,stage_id,4,5
1972,stage_id,4,5
662,stage_id,4,5
4692,stage_id,4,5
4936,stage_id,4,5
3517,stage_id,4,5
501,stage_id,4,5
131,stage_id,4,5
2711,stage_id,4,5
945,stage_id,4,14
3414,stage_id,4,14
2394,stage_id,4,14
4756,stage_id,4,14
849,stage_id,4,14
1961,stage_id,4,14
3500,stage_id,4,48
1017,stage_id,4,48
1413,stage_id,4,48
1413,stage_id,4,48
1530,stage_id,4,48
3574,stage_id,4,48
2261,stage_id,4,51
1393,stage_id,4,51
1965,stage_id,4,74
2054,stage_id,4,74
4378,stage_id,4,74
3697,stage_id,4,80
1550,stage_id,4,81
4331,stage_id,4,104
4868,stage_id,4,104
1743,stage_id,4,104
1543,stage_id,4,119
2137,stage_id,4,119
1395,stage_id,4,119
416,stage_id,4,125
4389,stage_id,4,267
1266,stage_id,4,278
3046,stage_id,4,278
4329,stage_id,4,278
414,stage_id,4,278
1941,stage_id,4,278
72,stage_id,4,278
4073,stage_id,4,278
2070,stage_id,4,278
1221,stage_id,4,278
1493,stage_id,4,278
4537,stage_id,4,278
4492,stage_id,4,278
3694,stage_id,4,278
2983,stage_id,4,278
2546,stage_id,4,278
1542,stage_id,4,278
1690,stage_id,4,278
1021,stage_id,4,278
2762,stage_id,4,278
3033,stage_id,4,278
114,stage_id,4,278
320,stage_id,4,278
2478,stage_id,4,278
342,stage_id,4,278
3826,stage_id,4,278
4477,stage_id,5,1
3678,stage_id,5,1
1815,stage_id,5,2
4010,stage_id,5,4
1395,stage_id,5,4
2546,stage_id,5,4
1136,stage_id,5,4
501,stage_id,5,7
1972,stage_id,5,7
4265,stage_id,5,7
4338,stage_id,5,7
1067,stage_id,5,7
216,stage_id,5,51
1017,stage_id,5,51
4331,stage_id,5,74
2640,stage_id,5,104
2394,stage_id,5,104
2312,stage_id,5,114
1451,stage_id,5,114
4010,stage_id,5,114
1781,stage_id,5,114
2475,stage_id,5,114
928,stage_id,5,114
2718,stage_id,5,114
4196,stage_id,5,115
4692,stage_id,5,115
1418,stage_id,5,115
1885,stage_id,5,116
662,stage_id,5,116
1352,stage_id,5,116
776,stage_id,5,116
2711,stage_id,5,116
2850,stage_id,5,116
1630,stage_id,5,117
1203,stage_id,5,117
1137,stage_id,5,117
3540,stage_id,5,117
2678,stage_id,5,119
3500,stage_id,5,119
4930,stage_id,5,119
1137,stage_id,5,119
2394,stage_id,5,119
4756,stage_id,5,119
3854,stage_id,5,119
3900,stage_id,5,119
4,stage_id,5,119
1078,stage_id,5,119
4573,stage_id,5,119
26,stage_id,5,119
1530,stage_id,5,119
2261,stage_id,5,119
4535,stage_id,5,125
4073,stage_id,5,125
1078,stage_id,5,125
1017,stage_id,5,125
3662,stage_id,5,125
1743,stage_id,5,125
1136,stage_id,5,125
1815,stage_id,5,125
1237,stage_id,5,125
4868,stage_id,5,125
3530,stage_id,5,125
3029,stage_id,5,125
2836,stage_id,5,125
910,stage_id,5,125
890,stage_id,5,125
4936,stage_id,5,125
38,stage_id,5,137
3630,stage_id,5,158
2572,stage_id,5,190
2640,stage_id,5,192
4607,stage_id,5,199
3414,stage_id,5,199
4430,stage_id,5,199
131,stage_id,5,199
1395,stage_id,5,205
1847,stage_id,5,266
4502,stage_id,5,321
4732,stage_id,5,321
4430,stage_id,5,344
3540,stage_id,5,344
3187,stage_id,5,344
1451,stage_id,5,344
662,stage_id,5,344
1986,stage_id,5,344
591,stage_id,5,344
3678,stage_id,5,344
2312,stage_id,5,344
4930,stage_id,5,344
4196,stage_id,5,344
1369,stage_id,5,344
1815,stage_id,5,344
3574,stage_id,5,344
1418,stage_id,5,344
1972,stage_id,5,344
890,stage_id,5,344
2261,stage_id,5,344
4936,stage_id,5,344
4535,stage_id,5,344
2901,stage_id,5,344
3517,stage_id,5,344
1393,stage_id,5,641
1972,stage_id,7,1
1067,stage_id,7,43
4338,stage_id,7,43
501,stage_id,7,43
4265,stage_id,7,44
1932,stage_id,9,10
4954,stage_id,9,10
4883,stage_id,9,10
1087,stage_id,9,10
3100,stage_id,9,10
1734,stage_id,9,10
1081,stage_id,9,10
1263,stage_id,9,10
1906,stage_id,9,10
3649,stage_id,9,10
303,stage_id,9,10
4781,stage_id,9,10
3154,stage_id,9,10
116,stage_id,9,10
4737,stage_id,9,10
3732,stage_id,9,10
4194,stage_id,9,10
4499,stage_id,9,10
4639,stage_id,9,10
3261,stage_id,9,10
1776,stage_id,9,10
4557,stage_id,9,10
1220,stage_id,9,10
3290,stage_id,9,10
375,stage_id,9,10
693,stage_id,9,10
3758,stage_id,9,10
127,stage_id,9,10
2527,stage_id,9,10
2094,stage_id,9,10
3263,stage_id,9,10
3554,stage_id,9,10
1208,stage_id,9,10
2597,stage_id,9,10
3655,stage_id,9,10
1327,stage_id,9,10
4781,stage_id,9,10
932,stage_id,9,10
1600,stage_id,9,10
2530,stage_id,9,10
625,stage_id,9,10
2722,stage_id,9,10
2895,stage_id,9,10
1649,stage_id,9,10
4883,stage_id,9,10
2591,stage_id,9,10
4656,stage_id,9,10
3717,stage_id,9,10
3404,stage_id,9,10
4079,stage_id,9,10
4955,stage_id,9,10
66,stage_id,9,10
4909,stage_id,9,10
1148,stage_id,9,10
648,stage_id,9,10
2133,stage_id,9,10
4678,stage_id,9,10
1603,stage_id,9,10
3079,stage_id,9,10
3096,stage_id,9,10
2815,stage_id,9,10
4909,stage_id,9,10
3673,stage_id,9,10
3411,stage_id,9,10
2135,stage_id,9,10
2893,stage_id,9,10
1449,stage_id,9,10
4781,stage_id,9,10
4557,stage_id,9,10
2779,stage_id,9,10
1449,stage_id,9,10
4925,stage_id,9,10
3714,stage_id,9,10
1335,stage_id,9,10
1449,stage_id,9,10
1449,stage_id,9,10
4909,stage_id,9,10
938,stage_id,9,10
2277,stage_id,9,10
4285,stage_id,9,10
576,stage_id,9,10
3459,stage_id,9,10
480,stage_id,9,10
480,stage_id,9,10
1730,stage_id,9,10
1955,stage_id,9,10
1674,stage_id,9,10
213,stage_id,9,10
452,stage_id,9,10
4781,stage_id,9,10
4285,stage_id,9,10
986,stage_id,9,10
1915,stage_id,9,10
4557,stage_id,9,10
1830,stage_id,9,10
783,stage_id,9,10
3249,stage_id,9,10
4781,stage_id,9,10
789,stage_id,9,10
4581,stage_id,9,50
2274,stage_id,9,50
4417,stage_id,9,50
2721,stage_id,9,50
2511,stage_id,9,73
3835,stage_id,9,73
4471,stage_id,9,73
2318,stage_id,9,73
2612,stage_id,9,73
2353,stage_id,9,73
3961,stage_id,9,73
463,stage_id,9,73
1944,stage_id,9,73
3514,stage_id,9,73
4696,stage_id,9,73
1683,stage_id,9,73
4696,stage_id,9,73
4834,stage_id,9,73
4179,stage_id,9,73
3827,stage_id,9,73
4164,stage_id,9,73
879,stage_id,9,73
3772,stage_id,9,73
2379,stage_id,9,73
2808,stage_id,9,73
2581,stage_id,9,73
2232,stage_id,9,73
2745,stage_id,9,73
1397,stage_id,9,73
4712,stage_id,9,73
705,stage_id,9,73
1497,stage_id,9,73
3200,stage_id,9,73
963,stage_id,9,73
1298,stage_id,9,73
3238,stage_id,9,73
3417,stage_id,9,73
3614,stage_id,9,73
4831,stage_id,9,73
4164,stage_id,9,73
4589,stage_id,9,73
4862,stage_id,9,73
3340,stage_id,9,73
129,stage_id,9,73
875,stage_id,9,73
4496,stage_id,9,73
1699,stage_id,9,73
1605,stage_id,9,73
2084,stage_id,9,73
1850,stage_id,9,73
132,stage_id,9,73
1114,stage_id,9,73
1745,stage_id,9,73
667,stage_id,9,73
469,stage_id,9,73
631,stage_id,9,73
566,stage_id,9,73
1770,stage_id,9,73
2151,stage_id,9,73
1618,stage_id,9,73
2911,stage_id,9,73
3525,stage_id,9,73
4688,stage_id,9,73
4650,stage_id,9,73
2840,stage_id,9,73
554,stage_id,9,73
4941,stage_id,9,73
3723,stage_id,9,73
2285,stage_id,9,73
1453,stage_id,9,73
1673,stage_id,9,73
2612,stage_id,9,73
3635,stage_id,9,73
4148,stage_id,9,73
3958,stage_id,9,73
2840,stage_id,9,73
2612,stage_id,9,73
4931,stage_id,9,73
2585,stage_id,9,73
3977,stage_id,9,73
84,stage_id,9,73
4907,stage_id,9,73
2241,stage_id,9,73
4102,stage_id,9,73
2072,stage_id,9,73
1745,stage_id,9,73
1235,stage_id,9,73
55,stage_id,9,73
1728,stage_id,9,73
2405,stage_id,9,73
2696,stage_id,9,73
3929,stage_id,9,73
556,stage_id,9,73
3624,stage_id,9,73
1683,stage_id,9,73
1670,stage_id,9,73
4549,stage_id,9,73
667,stage_id,9,73
4945,stage_id,9,73
115,stage_id,9,73
713,stage_id,9,73
2863,stage_id,9,73
3499,stage_id,9,73
1778,stage_id,9,73
889,stage_id,9,73
502,stage_id,9,73
2367,stage_id,9,73
584,stage_id,9,73
1561,stage_id,9,73
2626,stage_id,9,73
3164,stage_id,9,73
4287,stage_id,9,73
4438,stage_id,9,73
3499,stage_id,9,73
3877,stage_id,9,73
3966,stage_id,9,73
4105,stage_id,9,73
3525,stage_id,9,73
1778,stage_id,9,73
3393,stage_id,9,73
4734,stage_id,9,73
2121,stage_id,9,73
1374,stage_id,9,73
3092,stage_id,9,73
505,stage_id,9,73
2923,stage_id,9,73
1651,stage_id,9,73
3505,stage_id,9,73
1701,stage_id,9,73
4764,stage_id,9,73
4362,stage_id,9,73
672,stage_id,9,73
3840,stage_id,9,73
3205,stage_id,9,73
3505,stage_id,9,73
3208,stage_id,9,73
4772,stage_id,9,73
3265,stage_id,9,73
172,stage_id,9,73
111,stage_id,9,73
811,stage_id,9,73
3794,stage_id,9,73
3835,stage_id,9,73
3396,stage_id,9,73
2,stage_id,9,73
444,stage_id,9,73
53,stage_id,9,73
1258,stage_id,9,73
3722,stage_id,9,73
4164,stage_id,9,73
1888,stage_id,9,73
2964,stage_id,9,73
4512,stage_id,9,73
1484,stage_id,9,73
4688,stage_id,9,73
3332,stage_id,9,73
4469,stage_id,9,73
4102,stage_id,9,73
1654,stage_id,9,73
107,stage_id,9,73
2835,stage_id,9,73
2397,stage_id,9,73
502,stage_id,9,73
1572,stage_id,9,73
4826,stage_id,9,73
1667,stage_id,9,73
4649,stage_id,9,73
1911,stage_id,9,73
3696,stage_id,9,73
1801,stage_id,9,73
3596,stage_id,9,73
46,stage_id,9,73
261,stage_id,9,73
556,stage_id,9,73
1590,stage_id,9,73
1419,stage_id,9,73
4831,stage_id,9,73
110,stage_id,9,73
2691,stage_id,9,73
1882,stage_id,9,73
4333,stage_id,9,73
623,stage_id,9,73
3929,stage_id,9,73
3525,stage_id,9,73
2950,stage_id,9,73
3897,stage_id,9,73
2644,stage_id,9,73
4140,stage_id,9,73
3221,stage_id,9,73
4203,stage_id,9,73
2255,stage_id,9,73
505,stage_id,9,73
1505,stage_id,9,73
1028,stage_id,9,73
464,stage_id,9,73
3932,stage_id,9,73
1506,stage_id,9,73
4831,stage_id,9,73
224,stage_id,9,73
658,stage_id,9,73
4779,stage_id,9,73
4236,stage_id,9,73
1637,stage_id,9,73
2391,stage_id,9,73
76,stage_id,9,73
1505,stage_id,9,73
1729,stage_id,9,73
2325,stage_id,9,84
2585,stage_id,9,84
4945,stage_id,9,84
2950,stage_id,9,84
1888,stage_id,9,84
1037,stage_id,9,84
464,stage_id,9,130
464,stage_id,9,130
464,stage_id,9,130
4964,stage_id,9,130
705,stage_id,9,130
464,stage_id,9,130
1745,stage_id,9,275
3717,stage_id,9,275
644,stage_id,9,275
1009,stage_id,9,275
2912,stage_id,9,275
832,stage_id,9,275
4770,stage_id,9,275
1729,stage_id,9,275
783,stage_id,9,275
4471,stage_id,9,275
2274,stage_id,9,275
1011,stage_id,9,275
2476,stage_id,9,363
4781,stage_id,10,9
4883,stage_id,10,9
1449,stage_id,10,9
783,stage_id,10,9
1449,stage_id,10,9
4831,stage_id,10,9
4781,stage_id,10,9
2274,stage_id,10,9
4285,stage_id,10,9
4781,stage_id,10,9
4781,stage_id,10,9
1449,stage_id,10,9
4557,stage_id,10,9
4909,stage_id,10,9
4688,stage_id,10,9
4557,stage_id,10,9
480,stage_id,10,9
4909,stage_id,10,11
303,stage_id,10,11
3393,stage_id,10,11
2591,stage_id,10,11
4779,stage_id,10,11
1674,stage_id,10,11
1955,stage_id,10,11
3200,stage_id,10,11
2840,stage_id,10,11
1670,stage_id,10,11
2397,stage_id,10,11
1087,stage_id,10,11
4764,stage_id,10,11
3966,stage_id,10,11
3624,stage_id,10,11
4140,stage_id,10,11
1497,stage_id,10,11
1915,stage_id,10,11
1670,stage_id,10,11
4079,stage_id,10,11
1801,stage_id,10,11
2779,stage_id,10,11
4469,stage_id,10,11
2591,stage_id,10,11
3417,stage_id,10,11
1603,stage_id,10,11
4931,stage_id,10,11
3092,stage_id,10,11
3655,stage_id,10,11
2591,stage_id,10,11
3717,stage_id,10,11
2815,stage_id,10,11
4883,stage_id,10,11
3290,stage_id,10,11
554,stage_id,10,11
3404,stage_id,10,11
4417,stage_id,10,11
2612,stage_id,10,11
631,stage_id,10,11
1497,stage_id,10,11
1670,stage_id,10,11
4499,stage_id,10,11
1263,stage_id,10,11
2255,stage_id,10,11
2133,stage_id,10,11
2863,stage_id,10,11
3164,stage_id,10,11
4557,stage_id,10,11
932,stage_id,10,11
1506,stage_id,10,11
3290,stage_id,10,11
4499,stage_id,10,11
3624,stage_id,10,11
2530,stage_id,10,11
3096,stage_id,10,11
132,stage_id,10,11
1649,stage_id,10,11
2585,stage_id,10,11
4164,stage_id,10,11
4549,stage_id,10,11
3290,stage_id,10,11
1114,stage_id,10,11
1745,stage_id,10,11
3732,stage_id,10,11
2135,stage_id,10,11
1906,stage_id,10,11
2585,stage_id,10,11
2,stage_id,10,11
2527,stage_id,10,11
4102,stage_id,10,11
4203,stage_id,10,11
3200,stage_id,10,11
3929,stage_id,10,11
2721,stage_id,10,11
444,stage_id,10,11
1327,stage_id,10,11
3835,stage_id,10,11
1449,stage_id,10,11
4105,stage_id,10,13
3635,stage_id,10,13
4236,stage_id,10,15
1730,stage_id,10,15
1220,stage_id,10,15
1148,stage_id,10,15
1932,stage_id,10,15
648,stage_id,10,15
2895,stage_id,10,15
1505,stage_id,10,15
2964,stage_id,10,15
667,stage_id,10,15
3154,stage_id,10,15
625,stage_id,10,15
4831,stage_id,10,73
1728,stage_id,10,73
1651,stage_id,10,73
3961,stage_id,10,73
672,stage_id,10,73
705,stage_id,10,73
4438,stage_id,10,73
1911,stage_id,10,73
672,stage_id,10,73
2691,stage_id,10,73
889,stage_id,10,73
705,stage_id,10,84
2581,stage_id,10,84
4148,stage_id,10,84
705,stage_id,10,84
84,stage_id,10,84
1701,stage_id,10,84
1505,stage_id,10,84
4148,stage_id,10,84
2840,stage_id,10,84
1699,stage_id,10,103
672,stage_id,10,218
2072,stage_id,10,218
713,stage_id,10,218
1637,stage_id,10,218
2581,stage_id,10,218
4438,stage_id,10,218
53,stage_id,10,218
1561,stage_id,10,218
4772,stage_id,10,218
4862,stage_id,10,218
3411,stage_id,10,276
3249,stage_id,10,276
1081,stage_id,10,276
576,stage_id,10,276
3596,stage_id,10,276
2893,stage_id,10,276
1734,stage_id,10,276
2391,stage_id,10,276
986,stage_id,10,276
3723,stage_id,10,276
464,stage_id,10,276
2367,stage_id,10,276
1673,stage_id,10,276
4941,stage_id,10,276
3673,stage_id,10,276
1298,stage_id,10,276
1335,stage_id,10,276
76,stage_id,10,276
4955,stage_id,10,276
811,stage_id,10,276
3525,stage_id,10,276
213,stage_id,10,276
789,stage_id,10,276
2094,stage_id,10,276
3459,stage_id,10,276
4148,stage_id,10,276
1667,stage_id,10,276
3340,stage_id,10,276
3499,stage_id,10,276
3263,stage_id,10,276
963,stage_id,10,276
2950,stage_id,10,276
3714,stage_id,10,276
66,stage_id,10,276
4285,stage_id,10,276
2277,stage_id,10,276
3897,stage_id,10,276
116,stage_id,10,276
1258,stage_id,10,276
3238,stage_id,10,276
107,stage_id,10,276
4194,stage_id,10,276
3827,stage_id,10,276
172,stage_id,10,276
2691,stage_id,10,276
4734,stage_id,10,276
4678,stage_id,10,276
452,stage_id,10,276
4737,stage_id,10,276
3758,stage_id,10,276
4333,stage_id,10,276
2379,stage_id,10,276
3977,stage_id,10,276
4781,stage_id,10,276
566,stage_id,10,276
1208,stage_id,10,276
3649,stage_id,10,276
584,stage_id,10,276
1572,stage_id,10,276
3554,stage_id,10,276
4909,stage_id,10,276
1882,stage_id,10,276
110,stage_id,10,276
2597,stage_id,10,276
3614,stage_id,10,276
4287,stage_id,10,276
375,stage_id,10,276
693,stage_id,10,276
127,stage_id,10,276
3794,stage_id,10,276
505,stage_id,10,276
1830,stage_id,10,276
1651,stage_id,10,276
4496,stage_id,10,276
4656,stage_id,10,276
2232,stage_id,10,276
4696,stage_id,10,276
1600,stage_id,10,276
2722,stage_id,10,276
480,stage_id,10,276
111,stage_id,10,276
1776,stage_id,10,276
879,stage_id,10,276
4649,stage_id,10,276
3332,stage_id,10,276
4362,stage_id,10,276
3205,stage_id,10,276
4954,stage_id,10,276
4512,stage_id,10,276
3261,stage_id,10,276
4712,stage_id,10,276
4826,stage_id,10,276
1605,stage_id,10,276
4639,stage_id,10,276
3100,stage_id,10,276
938,stage_id,10,276
469,stage_id,10,276
3079,stage_id,10,276
4925,stage_id,10,276
3932,stage_id,10,276
4909,stage_id,11,9
3624,stage_id,11,10
1670,stage_id,11,10
1497,stage_id,11,10
1670,stage_id,11,10
2591,stage_id,11,10
2585,stage_id,11,10
3200,stage_id,11,10
3290,stage_id,11,10
2591,stage_id,11,10
4499,stage_id,11,10
4712,stage_id,11,10
3290,stage_id,11,10
1906,stage_id,11,12
3624,stage_id,11,12
2530,stage_id,11,12
1603,stage_id,11,12
4469,stage_id,11,12
303,stage_id,11,12
4931,stage_id,11,12
4779,stage_id,11,12
3717,stage_id,11,12
1087,stage_id,11,12
2530,stage_id,11,12
554,stage_id,11,12
4549,stage_id,11,12
4438,stage_id,11,12
2585,stage_id,11,12
631,stage_id,11,12
3404,stage_id,11,12
1506,stage_id,11,12
2072,stage_id,11,12
1745,stage_id,11,12
2612,stage_id,11,12
132,stage_id,11,12
2815,stage_id,11,12
3772,stage_id,11,12
4203,stage_id,11,12
1327,stage_id,11,12
932,stage_id,11,12
3966,stage_id,11,12
3417,stage_id,11,12
2255,stage_id,11,12
4164,stage_id,11,12
3929,stage_id,11,12
3393,stage_id,11,12
1497,stage_id,11,12
2,stage_id,11,12
4499,stage_id,11,12
3096,stage_id,11,12
4438,stage_id,11,12
4140,stage_id,11,12
2721,stage_id,11,12
3164,stage_id,11,12
2863,stage_id,11,12
3092,stage_id,11,12
2135,stage_id,11,12
1449,stage_id,11,12
2779,stage_id,11,12
713,stage_id,11,12
4764,stage_id,11,12
3200,stage_id,11,15
4557,stage_id,11,15
2133,stage_id,11,15
1649,stage_id,11,15
3835,stage_id,11,15
2591,stage_id,11,15
1955,stage_id,11,15
1505,stage_id,11,73
2397,stage_id,11,84
2084,stage_id,11,84
1505,stage_id,11,218
1561,stage_id,11,218
1505,stage_id,11,218
4772,stage_id,11,218
3655,stage_id,11,277
3290,stage_id,11,277
53,stage_id,11,277
4102,stage_id,11,277
1683,stage_id,11,277
1801,stage_id,11,277
2840,stage_id,11,277
4772,stage_id,11,277
1674,stage_id,11,277
3732,stage_id,11,277
1263,stage_id,11,277
3722,stage_id,11,277
2527,stage_id,11,277
444,stage_id,11,277
2581,stage_id,11,277
4862,stage_id,11,277
4079,stage_id,11,277
1561,stage_id,11,277
1670,stage_id,11,277
1955,stage_id,11,277
4417,stage_id,11,277
4883,stage_id,11,277
4700,stage_id,11,277
1114,stage_id,11,277
1505,stage_id,11,277
1037,stage_id,11,277
1915,stage_id,11,277
1745,stage_id,12,9
4438,stage_id,12,11
2530,stage_id,12,11
932,stage_id,12,13
3404,stage_id,12,13
1603,stage_id,12,13
1906,stage_id,12,13
1449,stage_id,12,13
1327,stage_id,12,13
2779,stage_id,12,13
3417,stage_id,12,13
2072,stage_id,12,13
2530,stage_id,12,13
4438,stage_id,12,13
3096,stage_id,12,13
2255,stage_id,12,13
3717,stage_id,12,13
4499,stage_id,12,13
132,stage_id,12,13
4164,stage_id,12,13
2815,stage_id,12,13
713,stage_id,12,13
631,stage_id,12,13
1506,stage_id,12,13
4764,stage_id,12,13
2863,stage_id,12,13
3966,stage_id,12,13
3772,stage_id,12,13
3393,stage_id,12,13
4931,stage_id,12,13
4779,stage_id,12,15
1087,stage_id,12,16
2585,stage_id,12,84
3092,stage_id,12,102
2612,stage_id,12,102
3929,stage_id,12,102
3966,stage_id,12,102
2721,stage_id,12,102
3624,stage_id,12,278
4469,stage_id,12,278
303,stage_id,12,278
2135,stage_id,12,278
4203,stage_id,12,278
4549,stage_id,12,278
3164,stage_id,12,278
2,stage_id,12,278
1497,stage_id,12,479
4140,stage_id,12,479
554,stage_id,12,636
3966,stage_id,13,15
4499,stage_id,13,46
3404,stage_id,13,46
1327,stage_id,13,46
